ga,bmi,age,ivf,gc,weight,height,pred_y
23.481012658227847,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10421732802011874
23.67088607594937,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10613258506099821
23.860759493670887,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10809439339790872
24.050632911392405,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11010430064224025
24.240506329113927,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11216390418768236
24.430379746835442,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11427485246728303
24.620253164556964,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11643920181195765
24.810126582278482,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.11866383996233366
25.0,28.04037814,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.12095945763583792
10.0,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.03344827811812543
10.189873417721518,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.035690984987240916
10.379746835443038,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.03807814124647435
10.569620253164556,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.040618234849983184
10.759493670886076,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.04332014061556548
10.949367088607595,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.04619312210721734
11.139240506329115,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.049150190402982054
