replicate,K,mean_loss,boundaries,times,valid_time_separation
159,4,0.9074504901593312,31.5|33.0|34.5,10.1|15.3|18.4|25.0,True
159,5,0.7672502525280358,30.5|31.5|33.0|34.5,10.0|10.7|15.3|18.4|25.0,True
160,1,8.286427201979315,,18.8,True
160,2,3.6102996111524726,32.5,12.1|23.6,True
160,3,1.7691872904603618,31.5|34.0,10.2|16.0|25.0,True
160,4,1.17762163806272,31.5|33.5|35.0,10.2|15.6|19.7|25.0,True
160,5,0.7911593250361397,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.7|25.0,True
161,1,8.398581224522088,,18.8,True
161,2,3.690810709330195,33.0,13.1|25.0,True
161,3,1.5524350020396862,31.5|34.0,10.0|16.5|25.0,True
161,4,1.0004808839670867,31.0|33.0|35.0,10.0|14.7|19.3|25.0,True
161,5,0.702804035838242,31.0|32.5|33.5|35.0,10.0|13.7|16.3|19.7|25.0,True
162,1,8.144054529230711,,18.5,True
162,2,3.474891290947269,32.0,10.1|22.8,True
162,3,1.543454297959152,31.5|34.0,10.0|16.3|25.0,True
162,4,1.0263839520052225,31.5|33.0|35.0,10.0|15.0|18.8|25.0,True
162,5,0.7991589737983715,31.0|32.5|33.5|35.0,10.0|13.7|16.2|19.1|25.0,True
163,1,8.796490457758168,,19.7,True
163,2,3.616027807643509,32.5,11.1|25.0,True
163,3,1.650578939092077,31.5|34.5,10.6|17.7|25.0,True
163,4,1.1302655210302321,31.5|33.0|35.0,10.6|15.0|18.8|25.0,True
163,5,0.8788746093814408,31.0|32.0|33.5|35.0,10.0|12.3|16.0|19.2|25.0,True
164,1,8.130387348882023,,18.6,True
164,2,3.7469081162681057,32.0,10.5|23.1,True
164,3,1.64147508596631,31.5|34.0,10.2|16.5|25.0,True
164,4,1.086175173031455,31.0|33.5|35.5,10.0|15.5|20.1|25.0,True
164,5,0.8284396792500015,31.0|32.5|33.5|35.5,10.0|13.6|16.2|20.1|25.0,True
165,1,7.8125627336701156,,18.3,True
165,2,3.6898668661946163,32.0,10.9|22.1,True
165,3,1.7603806016424315,31.5|34.5,10.2|17.4|25.0,True
165,4,1.1754927307064533,31.5|33.5|35.0,10.2|16.0|19.0|25.0,True
165,5,0.8007336175470857,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.0|25.0,True
166,1,7.653900698217619,,17.4,True
166,2,3.446182344316637,32.0,10.7|22.1,True
166,3,1.5373050897984823,31.5|34.5,10.2|17.4|25.0,True
166,4,1.1212589756702471,31.5|33.0|34.5,10.2|14.7|18.2|25.0,True
166,5,0.952347349140097,30.5|31.5|33.0|34.5,10.0|10.9|14.7|18.2|25.0,True
167,1,7.860010219331462,,18.4,True
167,2,3.4707474309089643,32.0,10.7|22.6,True
167,3,1.6456844920909819,31.5|35.0,10.1|18.3|25.0,True
167,4,1.096950487861313,31.5|33.0|35.0,10.1|14.7|18.6|25.0,True
167,5,0.7798244889640311,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.1|25.0,True
168,1,6.977323282870398,,17.1,True
168,2,3.6675539670743107,32.5,12.4|21.9,True
168,3,1.6413704187322804,31.5|34.0,10.1|16.2|24.6,True
168,4,1.2008937971145486,31.5|33.0|34.5,10.1|15.0|18.2|24.8,True
168,5,0.9337767313965132,31.0|32.0|33.0|34.5,10.0|12.5|15.2|18.2|24.8,True
169,1,8.072484225186981,,19.1,True
169,2,3.6398961917697816,32.0,10.5|22.1,True
169,3,1.6831839592325386,31.5|34.0,10.0|16.2|25.0,True
169,4,1.0792150745285773,31.5|33.5|35.0,10.0|16.0|19.3|25.0,True
169,5,0.8078235429849726,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.3|25.0,True
170,1,8.642202777521788,,19.2,True
170,2,3.5084169679315274,33.0,13.3|25.0,True
170,3,1.6297945441667108,31.5|34.0,10.0|16.0|25.0,True
170,4,1.2031457141321145,31.5|33.0|35.0,10.0|15.0|19.2|25.0,True
170,5,0.8787531642668895,31.0|32.0|33.0|35.0,10.0|12.4|15.3|19.2|25.0,True
171,1,8.41567006188989,,19.7,True
171,2,3.563996689544389,32.5,12.4|23.7,True
171,3,1.853711211822514,31.5|34.0,10.0|16.1|25.0,True
171,4,1.1809099741523315,31.5|33.5|35.0,10.0|15.7|19.3|25.0,True
171,5,0.8033931368292341,31.0|32.0|33.5|35.0,10.0|12.6|16.1|19.3|25.0,True
172,1,8.576333204958354,,19.2,True
172,2,3.4616717674495225,33.0,12.9|25.0,True
172,3,1.6718024994217666,31.5|34.0,10.1|16.2|25.0,True
172,4,1.1811667258067162,31.0|33.0|35.0,10.0|14.4|19.1|25.0,True
172,5,0.8289767258600331,31.0|32.5|33.5|35.5,10.0|13.6|16.2|20.5|25.0,True
173,1,8.185066561221195,,18.8,True
173,2,3.5499900180787547,32.5,11.8|23.3,True
173,3,1.8245230619291342,31.5|34.5,10.4|17.4|25.0,True
173,4,1.2561061481313731,31.0|32.5|34.5,10.0|13.2|17.9|25.0,True
173,5,0.8551575716396187,31.0|32.0|33.5|35.0,10.0|12.4|16.3|19.7|25.0,True
174,1,8.399008114310423,,18.3,True
174,2,3.3571847893227185,32.0,10.6|23.3,True
174,3,1.5649378963879004,31.5|34.5,10.0|17.7|25.0,True
174,4,1.0370096074184623,31.5|33.5|35.0,10.0|15.7|19.1|25.0,True
174,5,0.759091305171009,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.1|25.0,True
175,1,8.606663065990146,,19.1,True
175,2,3.5517489079299667,33.0,12.5|24.8,True
175,3,1.6765177096770596,31.5|34.5,10.0|18.1|25.0,True
175,4,1.0369721713301103,31.5|33.0|35.0,10.0|14.2|19.0|25.0,True
175,5,0.8037677713274485,31.0|32.0|33.5|35.0,10.0|12.5|16.2|19.1|25.0,True
176,1,8.331854627552461,,19.1,True
176,2,3.6765819511275293,32.0,10.1|22.8,True
176,3,1.627230113079684,31.5|34.5,10.0|17.7|25.0,True
176,4,1.112960639985146,31.5|33.5|35.0,10.0|16.2|19.1|25.0,True
176,5,0.856853602581654,31.0|32.5|33.5|35.0,10.0|13.6|16.3|19.1|25.0,True
177,1,8.691618944115065,,18.8,True
177,2,3.442193888945085,33.0,13.2|25.0,True
177,3,1.5761297872788977,31.5|34.0,10.0|16.0|25.0,True
177,4,1.0759371244915656,31.5|33.0|35.0,10.0|14.9|19.1|25.0,True
177,5,0.7805178433997763,31.0|32.0|33.5|35.5,10.0|12.6|16.0|20.5|25.0,True
178,1,8.57557024784911,,19.2,True
178,2,3.447093361640909,32.5,11.6|24.8,True
178,3,1.7403112837794095,31.5|34.5,10.2|18.1|25.0,True
178,4,1.109077516970797,31.5|33.0|35.0,10.2|14.7|19.2|25.0,True
178,5,0.8821886407807484,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.7|25.0,True
179,1,8.757041340349856,,18.6,True
179,2,3.1146290895718503,32.0,10.4|23.7,True
179,3,1.3732914988403995,31.5|34.5,10.0|17.4|25.0,True
179,4,0.9445583217639986,31.5|33.0|35.0,10.0|15.0|19.1|25.0,True
179,5,0.8587139762117239,30.5|31.5|33.0|35.0,10.0|10.7|15.0|19.1|25.0,True
180,1,8.15079548241922,,18.3,True
180,2,3.393946004896327,32.5,12.1|23.7,True
180,3,1.7697415231241143,31.5|34.0,10.2|16.2|25.0,True
180,4,1.117318306287653,31.0|32.5|35.0,10.0|13.3|19.1|25.0,True
180,5,0.7852452908565019,31.0|32.0|33.5|35.0,10.0|12.5|16.1|19.3|25.0,True
181,1,8.013003654640865,,17.7,True
181,2,3.6849085329126408,32.0,10.7|22.1,True
181,3,1.5757572034608784,31.5|34.0,10.0|16.1|25.0,True
181,4,1.0569616244808262,31.5|33.0|35.0,10.0|15.0|18.2|25.0,True
181,5,0.8090403413911036,31.0|32.0|33.0|35.0,10.0|12.6|15.3|18.2|25.0,True
182,1,8.352074915877992,,19.0,True
182,2,3.361051663239813,32.0,10.6|23.3,True
182,3,1.6757659282958848,31.5|34.0,10.1|16.5|25.0,True
182,4,1.0835115789749798,31.5|33.5|35.0,10.1|15.5|19.7|25.0,True
182,5,0.7832788246516403,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.7|25.0,True
183,1,7.951991405543114,,18.8,True
183,2,3.064487590373805,32.0,10.6|22.1,True
183,3,1.7532542694513684,31.5|35.0,10.3|18.8|25.0,True
183,4,1.1266673228511812,31.5|33.0|35.0,10.3|15.0|19.3|25.0,True
183,5,0.8904102668376893,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.7|25.0,True
184,1,8.586321555018527,,18.3,True
184,2,3.34160362653189,32.5,11.5|24.8,True
184,3,1.639430543815613,31.5|34.0,10.4|16.5|25.0,True
184,4,1.0507702110839314,31.5|33.0|35.0,10.4|14.9|19.0|25.0,True
184,5,0.7541297825898349,31.0|32.0|33.0|35.0,10.0|12.4|15.0|19.0|25.0,True
185,1,8.28692065377232,,18.1,True
185,2,3.4286458625205327,32.5,12.1|23.6,True
185,3,1.702361160951874,31.5|34.0,10.1|16.5|25.0,True
185,4,1.0620129278253387,31.0|32.5|35.0,10.0|13.3|18.4|25.0,True
185,5,0.7396962340685661,31.0|32.0|33.0|35.0,10.0|12.5|15.3|18.8|25.0,True
186,1,8.023166216407368,,18.5,True
186,2,3.5866388616937104,32.0,10.7|22.1,True
186,3,1.740073254893668,31.5|34.0,10.4|16.1|25.0,True
186,4,1.1904556689633996,31.5|33.5|35.0,10.4|15.6|19.7|25.0,True
186,5,0.8992036603731999,31.0|32.5|33.5|35.0,10.0|13.6|16.0|19.7|25.0,True
187,1,8.557578690324815,,19.3,True
187,2,3.3508727750961755,32.0,10.7|23.1,True
187,3,1.7021195954368802,31.5|34.0,10.1|16.2|25.0,True
187,4,1.191959705904584,31.0|33.0|35.0,10.0|14.4|19.3|25.0,True
187,5,0.9000780335366952,31.0|32.0|33.5|35.5,10.0|12.5|16.0|20.3|25.0,True
188,1,7.940997626770458,,18.5,True
188,2,3.441486517641488,32.5,12.1|22.8,True
188,3,1.7988392900319192,31.5|34.5,10.0|17.7|25.0,True
188,4,1.1010778196083035,31.0|32.5|35.0,10.0|13.1|18.5|25.0,True
188,5,0.7855058625862231,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.2|25.0,True
189,1,8.43460756190188,,19.7,True
189,2,3.439484417363498,32.5,11.5|23.6,True
189,3,1.7384963482479778,31.5|34.5,10.1|17.4|25.0,True
189,4,1.2025050999833733,31.0|32.5|34.5,10.0|12.9|18.0|25.0,True
189,5,0.8838088043394267,31.0|32.0|34.0|35.5,10.0|12.4|17.1|20.9|25.0,True
190,1,7.9971918383976375,,18.8,True
190,2,3.783949984206411,32.0,10.6|23.1,True
190,3,1.7844217696597688,31.5|34.5,10.2|18.0|25.0,True
190,4,1.0863335029491394,31.5|33.0|35.0,10.2|14.7|19.1|25.0,True
190,5,0.8371796449017461,31.0|32.0|33.5|35.0,10.0|12.3|16.1|19.3|25.0,True
191,1,8.06778431907562,,18.5,True
191,2,3.4514810893953833,32.0,10.9|22.1,True
191,3,1.7544790830932864,31.5|34.5,10.3|17.9|25.0,True
191,4,1.1940930693293106,31.5|33.5|35.0,10.3|16.0|19.8|25.0,True
191,5,0.8408670550965299,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.8|25.0,True
192,1,7.593961853531786,,18.0,True
192,2,3.4000465308967787,32.0,10.6|22.0,True
192,3,1.633569617269856,31.5|34.0,10.1|16.7|24.8,True
192,4,1.1617899204704263,31.5|33.5|35.0,10.1|16.1|19.3|25.0,True
192,5,0.844726482149394,31.0|32.5|33.5|35.0,10.0|13.2|16.2|19.3|25.0,True
193,1,8.510479573616607,,19.1,True
193,2,3.6477510748950697,33.0,12.9|25.0,True
193,3,1.7224676959569523,31.5|34.0,10.0|16.3|25.0,True
193,4,1.0987061196952286,31.5|33.0|35.0,10.0|14.7|19.1|25.0,True
193,5,0.775561619057928,31.0|32.0|33.5|35.0,10.0|12.6|16.0|19.2|25.0,True
194,1,7.792140816200362,,18.4,True
194,2,3.7794302465714074,32.0,11.1|22.2,True
194,3,1.7232324805455652,31.5|34.5,10.0|17.4|25.0,True
194,4,1.09717934882954,31.0|33.0|34.5,10.0|14.9|18.5|25.0,True
194,5,0.7702157825566857,31.0|32.0|33.5|34.5,10.0|12.4|16.0|18.5|25.0,True
195,1,7.990700080755689,,18.3,True
195,2,3.235452944665393,32.0,10.5|22.8,True
195,3,1.5693997621532554,31.5|34.5,10.2|18.2|25.0,True
195,4,1.0198297440831872,31.5|33.0|35.0,10.2|14.7|18.8|25.0,True
195,5,0.8399364350126124,31.0|32.5|33.5|35.0,10.0|13.6|16.5|19.1|25.0,True
196,1,7.754661025152131,,18.3,True
196,2,3.628791076346939,32.0,10.9|21.9,True
196,3,1.751110718508725,31.5|34.0,10.3|16.2|25.0,True
196,4,1.1756727239523759,31.5|33.0|35.0,10.3|14.7|18.8|25.0,True
196,5,0.9006717930167489,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.3|25.0,True
197,1,8.082654324218812,,18.5,True
197,2,3.353670712374646,32.0,10.4|22.8,True
197,3,1.5175294109442024,31.5|34.5,10.0|18.0|25.0,True
197,4,1.020411792951231,31.5|33.5|35.0,10.0|16.0|19.0|25.0,True
197,5,0.7878716252296232,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.0|25.0,True
198,1,8.983500966652208,,19.1,True
198,2,3.426919888388155,32.5,11.3|25.0,True
198,3,1.6231689474321638,31.5|34.0,10.5|16.1|25.0,True
198,4,1.1362132691921403,31.5|33.0|35.0,10.5|15.0|18.8|25.0,True
198,5,0.7683504386259169,31.0|32.0|33.5|35.5,10.0|12.4|16.1|19.3|25.0,True
199,1,7.898840116806338,,18.5,True
199,2,3.6426284798087707,32.0,10.7|22.6,True
199,3,1.7291876851075423,31.5|34.5,10.0|18.0|25.0,True
199,4,1.0843198436603383,31.5|33.0|35.0,10.0|15.0|19.0|25.0,True
199,5,0.8146196518991308,31.0|32.5|33.5|35.0,10.0|13.3|16.2|19.1|25.0,True
200,1,8.138204775747047,,18.8,True
200,2,3.806972836124199,32.0,10.5|22.2,True
200,3,1.6854715748039362,31.5|34.5,10.1|17.4|25.0,True
200,4,1.0920328941329867,31.5|33.5|35.0,10.1|16.0|19.2|25.0,True
200,5,0.8219423692671692,31.0|32.5|33.5|35.0,10.0|13.6|16.2|19.2|25.0,True
201,1,8.187698910334381,,18.6,True
201,2,3.7311085148619503,33.5,14.2|25.0,True
201,3,1.6903120747654838,31.5|34.0,10.0|16.2|25.0,True
201,4,1.1558894873837873,31.0|33.0|35.0,10.0|14.4|19.1|25.0,True
201,5,0.8331128770623228,31.0|32.5|33.5|35.0,10.0|13.7|16.2|19.3|25.0,True
202,1,7.881662658831684,,18.4,True
202,2,3.1966426869125883,32.0,10.6|22.6,True
202,3,1.6024774069189818,31.5|34.5,10.4|17.9|25.0,True
202,4,1.1439035236829265,31.5|33.0|35.0,10.4|15.2|18.8|25.0,True
202,5,0.8123549226957173,31.0|32.0|33.5|35.0,10.0|12.4|16.1|18.8|25.0,True
203,1,8.522804667295235,,18.5,True
203,2,3.5495567079720183,32.0,10.6|23.7,True
203,3,1.5053831104382898,31.5|34.5,10.2|17.4|25.0,True
203,4,1.0647775777898185,31.5|33.5|35.5,10.2|16.0|19.7|25.0,True
203,5,0.7876310137367847,31.0|32.0|33.5|35.5,10.0|12.5|16.1|19.7|25.0,True
204,1,8.6350596913168,,20.1,True
204,2,3.5645416576407776,32.0,10.4|23.3,True
204,3,1.5562678770327525,31.5|34.0,10.0|16.2|25.0,True
204,4,1.0241014578790197,31.5|33.5|35.0,10.0|16.0|19.7|25.0,True
204,5,0.8532404330796576,31.0|32.5|33.5|35.0,10.0|13.6|16.1|19.7|25.0,True
205,1,7.638774915207771,,18.3,True
205,2,3.6253978454247213,33.5,14.6|23.7,True
205,3,1.8165135795101506,31.5|33.5,10.1|15.4|23.7,True
205,4,1.2205821772328767,31.5|33.5|35.0,10.1|15.4|19.7|25.0,True
205,5,0.8999943075531412,31.0|32.5|33.5|35.0,10.0|13.7|16.1|19.7|25.0,True
206,1,8.480582936159326,,18.3,True
206,2,3.54858585708656,33.0,13.1|25.0,True
206,3,1.6405526532197072,31.5|34.0,10.2|16.2|25.0,True
206,4,1.102171486837399,31.5|33.0|35.0,10.2|14.8|19.3|25.0,True
206,5,0.7885683738763056,31.0|32.0|33.5|35.0,10.0|12.4|15.6|19.7|25.0,True
207,1,7.868034893004328,,18.5,True
207,2,3.218778089566249,32.0,10.7|21.9,True
207,3,1.7114400964891436,31.5|34.5,10.4|17.4|25.0,True
207,4,1.2177086542724815,31.5|33.0|35.0,10.4|14.7|18.8|25.0,True
207,5,0.9297705777442388,31.0|32.0|33.5|35.0,10.0|12.3|16.1|19.3|25.0,True
208,1,8.719321830792499,,18.5,True
208,2,3.309825565087634,32.0,10.4|24.8,True
208,3,1.3621214578302256,31.5|34.5,10.1|17.4|25.0,True
208,4,0.9386957978705892,31.5|33.5|35.0,10.1|16.2|19.2|25.0,True
208,5,0.7516151751901756,31.0|32.5|33.5|35.0,10.0|13.1|16.2|19.2|25.0,True
209,1,7.691471355456997,,18.5,True
209,2,3.8113966325506876,33.5,14.7|24.8,True
209,3,1.9607825798304925,31.5|34.5,10.2|17.7|25.0,True
209,4,1.2619483033500358,31.5|33.0|35.0,10.2|15.0|18.5|25.0,True
209,5,0.9523814449752693,31.0|32.0|33.0|35.0,10.0|12.5|15.2|18.5|25.0,True
210,1,7.819790450536976,,18.4,True
210,2,3.4760723405906058,32.5,11.8|23.6,True
210,3,1.8279762841175482,31.5|34.5,10.4|18.3|25.0,True
210,4,1.0958818407317659,31.0|32.5|35.0,10.0|13.3|18.8|25.0,True
210,5,0.7599093290681309,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.3|25.0,True
211,1,8.136033045327963,,19.2,True
211,2,3.6840126977988885,32.0,11.1|23.2,True
211,3,1.8303629079541224,31.5|34.5,10.0|17.4|25.0,True
211,4,1.148099339563789,31.5|33.5|35.0,10.0|16.0|19.7|25.0,True
211,5,0.7828656629319486,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.7|25.0,True
212,1,8.708540090561566,,19.7,True
212,2,3.3791796654422126,32.0,10.7|23.7,True
212,3,1.6195172950941525,31.5|34.0,10.0|16.0|25.0,True
212,4,1.051882781859998,31.5|33.5|35.5,10.0|15.4|20.9|25.0,True
212,5,0.7745035052205648,31.0|32.0|33.5|35.5,10.0|12.4|16.0|20.9|25.0,True
213,1,8.45847658143317,,18.5,True
213,2,3.5197140404703022,32.5,11.3|24.8,True
213,3,1.6823746150065202,31.5|34.5,10.4|17.9|25.0,True
213,4,1.1122406100658977,31.5|33.5|35.0,10.4|15.5|19.3|25.0,True
213,5,0.761173700897151,31.0|32.0|33.5|35.0,10.0|12.3|15.7|19.3|25.0,True
214,1,8.29328923608152,,18.8,True
214,2,3.6500398692998273,32.5,12.1|23.6,True
214,3,1.5177448943212084,31.5|34.0,10.0|16.2|25.0,True
214,4,1.0618141218253776,31.5|33.5|35.5,10.0|16.0|20.5|25.0,True
214,5,0.71974503959797,31.0|32.5|33.5|35.5,10.0|13.6|16.3|20.5|25.0,True
215,1,7.805942857155256,,18.0,True
215,2,3.081558883867341,32.0,10.5|21.8,True
215,3,1.6207201981448862,31.5|34.5,10.2|17.4|25.0,True
215,4,1.0983496708576401,31.5|33.0|35.0,10.2|14.9|19.1|25.0,True
215,5,0.893416622260803,31.0|32.5|33.5|35.0,10.0|13.7|16.2|19.2|25.0,True
216,1,8.05197049550386,,17.7,True
216,2,3.5583246827674913,32.0,10.6|22.6,True
216,3,1.558396087285778,31.5|34.0,10.0|16.3|25.0,True
216,4,1.0457881977235015,31.5|33.5|35.0,10.0|15.6|19.7|25.0,True
216,5,0.7835169923500785,31.0|32.0|33.5|35.0,10.0|12.9|15.6|19.7|25.0,True
217,1,8.492346446484596,,19.7,True
217,2,3.56303139674225,33.0,12.6|24.8,True
217,3,1.7695258134685803,31.5|34.0,10.0|16.6|25.0,True
217,4,1.2258556603474742,31.0|32.5|34.5,10.0|13.2|17.4|25.0,True
217,5,0.8910274889110362,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.7|25.0,True
218,1,8.45021761557634,,18.6,True
218,2,3.269434152896126,32.5,12.1|23.7,True
218,3,1.6917634257337058,31.5|34.5,10.0|17.4|25.0,True
218,4,1.0068232618751254,31.0|32.5|35.0,10.0|13.3|19.0|25.0,True
218,5,0.7986320886405806,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.2|25.0,True
219,1,8.24419957079779,,18.3,True
219,2,3.6694162872371976,32.5,12.3|23.6,True
219,3,1.5245125922643685,31.5|34.0,10.0|16.2|25.0,True
219,4,1.128557445830621,31.0|32.5|34.5,10.0|13.6|17.7|25.0,True
219,5,0.775485172488226,31.0|32.5|33.5|35.5,10.0|13.6|16.2|19.7|25.0,True
220,1,8.45308693724946,,18.5,True
220,2,3.589847018474044,32.5,12.1|25.0,True
220,3,1.5813480751433622,31.5|34.0,10.1|16.5|25.0,True
220,4,1.0795344268301204,31.0|33.0|35.0,10.0|14.6|18.8|25.0,True
220,5,0.7872616451653857,31.0|32.5|33.5|35.0,10.0|13.6|16.3|19.3|25.0,True
221,1,8.419453305097656,,19.0,True
221,2,3.7334833166252523,33.5,14.1|25.0,True
221,3,1.5882262449330282,31.5|34.0,10.0|16.2|25.0,True
221,4,1.0702856445760842,31.5|33.5|35.5,10.0|16.0|20.1|25.0,True
221,5,0.8067416123164106,31.5|32.5|33.5|35.5,10.0|14.1|16.2|20.1|25.0,True
222,1,7.869147050832584,,18.3,True
222,2,3.0358522969806527,32.0,10.7|22.1,True
222,3,1.6877526513211916,31.5|34.0,10.4|16.2|23.6,True
222,4,1.165313098321675,31.5|33.0|35.0,10.4|15.3|19.0|25.0,True
222,5,0.869591674199357,31.0|32.0|33.5|35.0,10.0|12.6|16.0|19.1|25.0,True
223,1,8.158931712818417,,18.8,True
223,2,3.237299700633636,32.0,10.5|23.1,True
223,3,1.6037953684798814,31.5|34.0,10.1|16.1|25.0,True
223,4,1.074935961692791,31.5|33.5|35.0,10.1|15.7|19.8|25.0,True
223,5,0.7718371926212234,31.0|32.0|33.5|35.0,10.0|12.4|16.0|19.8|25.0,True
224,1,8.409786728991099,,19.3,True
224,2,3.405725721299255,32.0,10.3|23.3,True
224,3,1.621215345039794,31.5|35.0,10.0|19.1|25.0,True
224,4,0.971777776175661,31.5|33.5|35.0,10.0|16.0|19.7|25.0,True
224,5,0.7689874980627859,31.0|32.5|33.5|35.0,10.0|13.1|16.1|19.7|25.0,True
225,1,8.266463138950535,,19.1,True
225,2,3.4779835289099403,32.0,10.7|22.8,True
225,3,1.7137475014747623,31.5|34.5,10.2|17.7|25.0,True
225,4,1.2045063937657108,31.5|33.5|35.0,10.2|16.0|19.7|25.0,True
225,5,0.8862237632531228,31.0|32.0|33.5|35.0,10.0|12.5|16.1|19.7|25.0,True
226,1,8.485532359101464,,20.1,True
226,2,3.395333560810443,32.0,10.2|23.3,True
226,3,1.6204956750383395,31.5|34.5,10.0|17.9|25.0,True
226,4,1.0915133513786806,31.5|33.0|35.0,10.0|15.0|19.1|25.0,True
226,5,0.8649912933591795,31.0|32.5|34.0|35.5,10.0|13.6|17.4|20.7|25.0,True
227,1,8.102336546633207,,18.5,True
227,2,3.5960525926806164,32.0,10.9|23.1,True
227,3,1.7235925694129701,31.5|34.0,10.4|16.5|24.8,True
227,4,1.1457809029269779,31.5|33.0|35.0,10.4|15.0|18.8|25.0,True
227,5,0.877362081278899,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.1|25.0,True
228,1,8.554306815962592,,18.8,True
228,2,3.7139737307940273,33.0,13.2|25.0,True
228,3,1.6751668536451805,31.5|34.0,10.1|16.0|25.0,True
228,4,1.0646598454166774,31.5|33.5|35.0,10.1|16.0|19.3|25.0,True
228,5,0.7939891466682544,31.0|32.5|33.5|35.0,10.0|13.6|16.0|19.3|25.0,True
229,1,8.654230177972368,,19.7,True
229,2,3.3074028003608826,32.0,10.9|24.6,True
229,3,1.709750432642327,31.5|34.5,10.3|18.2|25.0,True
229,4,1.1678343478740936,31.5|33.0|35.0,10.3|15.2|19.2|25.0,True
229,5,0.8434839634726881,31.0|32.0|33.5|35.0,10.0|12.4|16.1|19.2|25.0,True
230,1,9.1536857698204,,20.1,True
230,2,3.2793591348666244,32.5,11.1|25.0,True
230,3,1.5107203335329142,31.5|34.0,10.0|16.2|25.0,True
230,4,1.081925586599812,31.5|33.0|34.5,10.0|15.0|18.3|25.0,True
230,5,0.7856017072743025,31.0|32.0|33.0|34.5,10.0|12.4|15.0|18.3|25.0,True
231,1,8.24298289039665,,18.8,True
231,2,3.7083335229349257,32.0,10.7|23.6,True
231,3,1.6609487515633747,31.5|34.0,10.1|16.3|25.0,True
231,4,1.0479963985531169,31.5|33.5|35.0,10.1|16.1|19.3|25.0,True
231,5,0.7241797671369432,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.3|25.0,True
232,1,8.729566612712064,,18.5,True
232,2,3.604631467160119,32.5,12.1|24.8,True
232,3,1.5611585302968087,31.5|34.5,10.1|17.3|25.0,True
232,4,1.0743317157998915,31.0|33.0|34.5,10.0|14.7|18.2|25.0,True
232,5,0.8202878826216433,31.0|32.0|33.5|35.0,10.0|12.4|16.2|19.3|25.0,True
233,1,8.182703613498965,,18.3,True
233,2,3.602163972940078,33.0,13.3|23.6,True
233,3,1.6619480454344255,31.5|34.0,10.0|16.6|25.0,True
233,4,1.0553016934047965,31.5|33.0|35.0,10.0|14.6|18.8|25.0,True
233,5,0.8324336725180098,31.0|32.5|33.5|35.0,10.0|13.6|16.1|19.1|25.0,True
234,1,8.828481152028845,,18.6,True
234,2,3.2313075183392757,33.0,12.6|25.0,True
234,3,1.6699162083107388,31.5|34.0,10.1|16.1|25.0,True
234,4,0.974553368751336,31.0|32.5|35.0,10.0|13.1|18.6|25.0,True
234,5,0.7956137416036866,31.0|32.0|33.0|35.0,10.0|12.6|14.7|18.6|25.0,True
235,1,8.204507121409506,,18.1,True
235,2,3.403409290574298,32.5,11.3|23.7,True
235,3,1.6218293984644176,31.5|34.5,10.4|17.3|25.0,True
235,4,1.1174724335576405,31.0|32.5|34.5,10.0|13.1|17.7|25.0,True
235,5,0.8137043813329999,31.0|32.5|33.5|35.0,10.0|13.1|16.3|19.3|25.0,True
236,1,8.455949455661978,,18.8,True
236,2,3.3940864133539566,32.0,10.9|23.6,True
236,3,1.69036802651423,31.5|34.0,10.6|16.2|25.0,True
236,4,1.2084424786392158,31.5|33.5|35.5,10.6|15.7|19.8|25.0,True
236,5,0.8292150270654992,31.0|32.0|33.5|35.5,10.0|12.1|16.1|19.8|25.0,True
237,1,7.677412395012923,,17.4,True
237,2,3.2279540211043187,31.5,10.0|21.3,True
237,3,1.5985283663433174,31.5|34.0,10.0|16.1|25.0,True
237,4,1.096502346714222,31.5|33.0|35.0,10.0|14.9|19.0|25.0,True
237,5,0.8548025450212061,31.0|32.0|33.0|35.0,10.0|12.6|15.0|19.0|25.0,True
238,1,8.624442353664822,,18.5,True
238,2,3.5088877730540275,32.0,10.5|23.6,True
238,3,1.6134650876303274,31.5|34.5,10.1|17.4|25.0,True
238,4,1.0981276141576657,31.5|33.5|35.0,10.1|15.7|19.7|25.0,True
238,5,0.8263986283537629,31.0|32.5|33.5|35.0,10.0|13.6|16.1|19.7|25.0,True
239,1,8.685494211560446,,19.7,True
239,2,3.6136268124246915,32.5,11.8|24.8,True
239,3,1.6131979394072866,31.5|34.5,10.0|18.1|25.0,True
239,4,1.052156020915103,31.5|33.5|35.0,10.0|15.6|19.1|25.0,True
