level,chrom,rule,TP,FN,FP,TN,sens,spec,ppv,npv,f1,coverage,auc,tau,tau_min,tau_max,cv_cost,q,replicate
pregnant,18,max_risk,0,24,0,123,0.0,1.0,0.0,0.8367346938775511,0.0,1.0,0.5281165311653117,5.0,5.0,5.0,186.0,-0.0249160658,113
record,21,na,0,11,0,530,0.0,1.0,0.0,0.9796672828096118,0.0,0.8912685337726524,0.4953687821612349,3.0,3.0,3.0,132.0,-0.0249160658,113
pregnant,21,conservative,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.33754305396096446,3.0,3.0,3.0,132.0,-0.0249160658,113
pregnant,21,majority,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.33754305396096446,3.0,3.0,3.0,132.0,-0.0249160658,113
pregnant,21,max_risk,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.33754305396096446,3.0,3.0,3.0,132.0,-0.0249160658,113
record,13,na,0,6,0,533,0.0,1.0,0.0,0.9888682745825603,0.0,0.8968386023294509,0.273921200750469,5.5,5.5,5.5,72.0,-0.0279790328,114
pregnant,13,conservative,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5424618320610687,5.5,5.5,5.5,72.0,-0.0279790328,114
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5424618320610687,5.5,5.5,5.5,72.0,-0.0279790328,114
pregnant,13,max_risk,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5424618320610687,5.5,5.5,5.5,72.0,-0.0279790328,114
record,18,na,0,15,1,523,0.0,0.9980916030534351,0.0,0.9721189591078067,0.0,0.8968386023294509,0.44287531806615776,5.5,5.0,5.5,186.0,-0.0279790328,114
pregnant,18,conservative,0,18,1,128,0.0,0.9922480620155039,0.0,0.8767123287671232,0.0,1.0,0.5762273901808785,5.5,5.0,5.5,186.0,-0.0279790328,114
pregnant,18,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.5762273901808785,5.5,5.0,5.5,186.0,-0.0279790328,114
pregnant,18,max_risk,0,18,1,128,0.0,0.9922480620155039,0.0,0.8767123287671232,0.0,1.0,0.5762273901808785,5.5,5.0,5.5,186.0,-0.0279790328,114
record,21,na,0,9,0,530,0.0,1.0,0.0,0.9833024118738405,0.0,0.8968386023294509,0.6134171907756814,3.0,3.0,3.0,108.0,-0.0279790328,114
pregnant,21,conservative,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.4759358288770053,3.0,3.0,3.0,108.0,-0.0279790328,114
pregnant,21,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.4759358288770053,3.0,3.0,3.0,108.0,-0.0279790328,114
pregnant,21,max_risk,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.4759358288770053,3.0,3.0,3.0,108.0,-0.0279790328,114
record,13,na,0,11,5,513,0.0,0.9903474903474904,0.0,0.9790076335877863,0.0,0.8981324278438031,0.458932958932959,5.5,3.5,5.5,123.0,-0.027325234599999998,115
pregnant,13,conservative,0,15,3,129,0.0,0.9772727272727273,0.0,0.8958333333333334,0.0,1.0,0.5282828282828284,5.5,3.5,5.5,123.0,-0.027325234599999998,115
pregnant,13,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.5282828282828284,5.5,3.5,5.5,123.0,-0.027325234599999998,115
pregnant,13,max_risk,0,15,3,129,0.0,0.9772727272727273,0.0,0.8958333333333334,0.0,1.0,0.5282828282828284,5.5,3.5,5.5,123.0,-0.027325234599999998,115
record,18,na,0,30,1,498,0.0,0.9979959919839679,0.0,0.9431818181818182,0.0,0.8981324278438031,0.5668002672010688,5.5,5.0,5.5,357.0,-0.027325234599999998,115
pregnant,18,conservative,0,37,1,109,0.0,0.990909090909091,0.0,0.7465753424657534,0.0,1.0,0.5147420147420148,5.5,5.0,5.5,357.0,-0.027325234599999998,115
pregnant,18,majority,0,37,0,110,0.0,1.0,0.0,0.7482993197278912,0.0,1.0,0.5147420147420148,5.5,5.0,5.5,357.0,-0.027325234599999998,115
pregnant,18,max_risk,0,37,1,109,0.0,0.990909090909091,0.0,0.7465753424657534,0.0,1.0,0.5147420147420148,5.5,5.0,5.5,357.0,-0.027325234599999998,115
record,21,na,0,12,0,517,0.0,1.0,0.0,0.9773156899810964,0.0,0.8981324278438031,0.47840103159252095,3.0,3.0,3.0,144.0,-0.027325234599999998,115
pregnant,21,conservative,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.3702020202020202,3.0,3.0,3.0,144.0,-0.027325234599999998,115
pregnant,21,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.3702020202020202,3.0,3.0,3.0,144.0,-0.027325234599999998,115
pregnant,21,max_risk,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.3702020202020202,3.0,3.0,3.0,144.0,-0.027325234599999998,115
record,13,na,0,11,0,543,0.0,1.0,0.0,0.98014440433213,0.0,0.8978930307941653,0.42842792566549476,5.5,5.5,5.5,132.0,-0.0288124278,116
pregnant,13,conservative,0,19,0,128,0.0,1.0,0.0,0.8707482993197279,0.0,1.0,0.4506578947368421,5.5,5.5,5.5,132.0,-0.0288124278,116
pregnant,13,majority,0,19,0,128,0.0,1.0,0.0,0.8707482993197279,0.0,1.0,0.4506578947368421,5.5,5.5,5.5,132.0,-0.0288124278,116
pregnant,13,max_risk,0,19,0,128,0.0,1.0,0.0,0.8707482993197279,0.0,1.0,0.4506578947368421,5.5,5.5,5.5,132.0,-0.0288124278,116
record,18,na,0,25,0,529,0.0,1.0,0.0,0.9548736462093863,0.0,0.8978930307941653,0.5441965973534971,5.5,5.5,5.5,288.0,-0.0288124278,116
pregnant,18,conservative,0,34,0,113,0.0,1.0,0.0,0.7687074829931972,0.0,1.0,0.4823008849557522,5.5,5.5,5.5,288.0,-0.0288124278,116
pregnant,18,majority,0,34,0,113,0.0,1.0,0.0,0.7687074829931972,0.0,1.0,0.4823008849557522,5.5,5.5,5.5,288.0,-0.0288124278,116
pregnant,18,max_risk,0,34,0,113,0.0,1.0,0.0,0.7687074829931972,0.0,1.0,0.4823008849557522,5.5,5.5,5.5,288.0,-0.0288124278,116
record,21,na,0,9,0,545,0.0,1.0,0.0,0.983754512635379,0.0,0.8978930307941653,0.5131498470948013,3.0,3.0,3.0,108.0,-0.0288124278,116
pregnant,21,conservative,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.38703208556149726,3.0,3.0,3.0,108.0,-0.0288124278,116
pregnant,21,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.38703208556149726,3.0,3.0,3.0,108.0,-0.0288124278,116
pregnant,21,max_risk,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.38703208556149726,3.0,3.0,3.0,108.0,-0.0288124278,116
record,13,na,0,15,1,532,0.0,0.99812382739212,0.0,0.9725776965265083,0.0,0.8998357963875205,0.36047529706066295,5.5,5.5,5.5,184.0,-0.028179055,117
pregnant,13,conservative,0,17,1,129,0.0,0.9923076923076923,0.0,0.8835616438356164,0.0,1.0,0.3583710407239819,5.5,5.5,5.5,184.0,-0.028179055,117
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.3583710407239819,5.5,5.5,5.5,184.0,-0.028179055,117
pregnant,13,max_risk,0,17,1,129,0.0,0.9923076923076923,0.0,0.8835616438356164,0.0,1.0,0.3583710407239819,5.5,5.5,5.5,184.0,-0.028179055,117
record,18,na,0,21,0,527,0.0,1.0,0.0,0.9616788321167883,0.0,0.8998357963875205,0.491912894189934,5.0,5.0,5.0,258.0,-0.028179055,117
pregnant,18,conservative,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.4774985388661601,5.0,5.0,5.0,258.0,-0.028179055,117
pregnant,18,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.4774985388661601,5.0,5.0,5.0,258.0,-0.028179055,117
pregnant,18,max_risk,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.4774985388661601,5.0,5.0,5.0,258.0,-0.028179055,117
record,21,na,0,14,0,534,0.0,1.0,0.0,0.9744525547445255,0.0,0.8998357963875205,0.548020331728197,3.0,3.0,3.0,168.0,-0.028179055,117
pregnant,21,conservative,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.43529411764705883,3.0,3.0,3.0,168.0,-0.028179055,117
pregnant,21,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.43529411764705883,3.0,3.0,3.0,168.0,-0.028179055,117
pregnant,21,max_risk,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.43529411764705883,3.0,3.0,3.0,168.0,-0.028179055,117
record,13,na,0,17,4,525,0.0,0.9924385633270322,0.0,0.9686346863468634,0.0,0.8921568627450981,0.34182141665740023,5.5,4.5,5.5,204.0,-0.027120967,118
pregnant,13,conservative,0,20,2,125,0.0,0.984251968503937,0.0,0.8620689655172413,0.0,1.0,0.4822834645669291,5.5,4.5,5.5,204.0,-0.027120967,118
pregnant,13,majority,0,20,0,127,0.0,1.0,0.0,0.8639455782312925,0.0,1.0,0.4822834645669291,5.5,4.5,5.5,204.0,-0.027120967,118
pregnant,13,max_risk,0,20,2,125,0.0,0.984251968503937,0.0,0.8620689655172413,0.0,1.0,0.4822834645669291,5.5,4.5,5.5,204.0,-0.027120967,118
record,18,na,0,23,4,519,0.0,0.9923518164435946,0.0,0.9575645756457565,0.0,0.8921568627450981,0.5518330700806384,5.0,4.5,5.0,297.0,-0.027120967,118
pregnant,18,conservative,0,32,3,112,0.0,0.9739130434782609,0.0,0.7777777777777778,0.0,1.0,0.4907608695652174,5.0,4.5,5.0,297.0,-0.027120967,118
pregnant,18,majority,0,32,0,115,0.0,1.0,0.0,0.782312925170068,0.0,1.0,0.4907608695652174,5.0,4.5,5.0,297.0,-0.027120967,118
pregnant,18,max_risk,0,32,3,112,0.0,0.9739130434782609,0.0,0.7777777777777778,0.0,1.0,0.4907608695652174,5.0,4.5,5.0,297.0,-0.027120967,118
record,21,na,0,9,0,537,0.0,1.0,0.0,0.9835164835164835,0.0,0.8921568627450981,0.38878543347817096,3.0,3.0,3.0,108.0,-0.027120967,118
pregnant,21,conservative,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3695652173913043,3.0,3.0,3.0,108.0,-0.027120967,118
pregnant,21,majority,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3695652173913043,3.0,3.0,3.0,108.0,-0.027120967,118
pregnant,21,max_risk,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3695652173913043,3.0,3.0,3.0,108.0,-0.027120967,118
record,13,na,0,16,1,532,0.0,0.99812382739212,0.0,0.9708029197080292,0.0,0.8970588235294118,0.46751876172607876,5.5,5.5,5.5,199.0,-0.02665626,119
pregnant,13,conservative,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.5310114503816794,5.5,5.5,5.5,199.0,-0.02665626,119
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5310114503816794,5.5,5.5,5.5,199.0,-0.02665626,119
pregnant,13,max_risk,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.5310114503816794,5.5,5.5,5.5,199.0,-0.02665626,119
record,18,na,0,30,1,518,0.0,0.9980732177263969,0.0,0.9452554744525548,0.0,0.8970588235294118,0.6139370584457289,5.5,5.0,5.5,369.0,-0.02665626,119
pregnant,18,conservative,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5672969966629589,5.5,5.0,5.5,369.0,-0.02665626,119
pregnant,18,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.5672969966629589,5.5,5.0,5.5,369.0,-0.02665626,119
pregnant,18,max_risk,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5672969966629589,5.5,5.0,5.5,369.0,-0.02665626,119
record,21,na,0,10,0,539,0.0,1.0,0.0,0.9817850637522769,0.0,0.8970588235294118,0.5959183673469387,3.0,3.0,3.0,120.0,-0.02665626,119
pregnant,21,conservative,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.5693430656934306,3.0,3.0,3.0,120.0,-0.02665626,119
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.5693430656934306,3.0,3.0,3.0,120.0,-0.02665626,119
pregnant,21,max_risk,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.5693430656934306,3.0,3.0,3.0,120.0,-0.02665626,119
record,13,na,0,14,0,551,0.0,1.0,0.0,0.9752212389380531,0.0,0.9069020866773676,0.3514389421830438,5.5,5.5,5.5,159.0,-0.0269343718,120
pregnant,13,conservative,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.3916984732824428,5.5,5.5,5.5,159.0,-0.0269343718,120
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.3916984732824428,5.5,5.5,5.5,159.0,-0.0269343718,120
pregnant,13,max_risk,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.3916984732824428,5.5,5.5,5.5,159.0,-0.0269343718,120
record,18,na,0,30,1,534,0.0,0.9981308411214953,0.0,0.9468085106382979,0.0,0.9069020866773676,0.5552024922118379,5.5,5.0,5.5,345.0,-0.0269343718,120
pregnant,18,conservative,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.4424360400444939,5.5,5.0,5.5,345.0,-0.0269343718,120
pregnant,18,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.4424360400444939,5.5,5.0,5.5,345.0,-0.0269343718,120
pregnant,18,max_risk,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.4424360400444939,5.5,5.0,5.5,345.0,-0.0269343718,120
record,21,na,0,7,0,558,0.0,1.0,0.0,0.9876106194690265,0.0,0.9069020866773676,0.5924219150025601,3.0,3.0,3.0,84.0,-0.0269343718,120
pregnant,21,conservative,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.4554744525547445,3.0,3.0,3.0,84.0,-0.0269343718,120
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.4554744525547445,3.0,3.0,3.0,84.0,-0.0269343718,120
pregnant,21,max_risk,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.4554744525547445,3.0,3.0,3.0,84.0,-0.0269343718,120
record,13,na,0,27,4,514,0.0,0.9922779922779923,0.0,0.9500924214417745,0.0,0.8993399339933993,0.3936078936078936,5.5,3.5,5.5,324.0,-0.0280028002,121
pregnant,13,conservative,0,31,2,114,0.0,0.9827586206896551,0.0,0.7862068965517242,0.0,1.0,0.5261401557285873,5.5,3.5,5.5,324.0,-0.0280028002,121
pregnant,13,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.5261401557285873,5.5,3.5,5.5,324.0,-0.0280028002,121
pregnant,13,max_risk,0,31,2,114,0.0,0.9827586206896551,0.0,0.7862068965517242,0.0,1.0,0.5261401557285873,5.5,3.5,5.5,324.0,-0.0280028002,121
record,18,na,0,43,1,501,0.0,0.99800796812749,0.0,0.9209558823529411,0.0,0.8993399339933993,0.5279347725377559,5.5,5.0,5.5,510.0,-0.0280028002,121
pregnant,18,conservative,0,41,1,105,0.0,0.9905660377358491,0.0,0.7191780821917808,0.0,1.0,0.4878048780487805,5.5,5.0,5.5,510.0,-0.0280028002,121
pregnant,18,majority,0,41,0,106,0.0,1.0,0.0,0.7210884353741497,0.0,1.0,0.4878048780487805,5.5,5.0,5.5,510.0,-0.0280028002,121
pregnant,18,max_risk,0,41,1,105,0.0,0.9905660377358491,0.0,0.7191780821917808,0.0,1.0,0.4878048780487805,5.5,5.0,5.5,510.0,-0.0280028002,121
record,21,na,0,6,0,539,0.0,1.0,0.0,0.9889908256880734,0.0,0.8993399339933993,0.758812615955473,3.0,3.0,3.0,72.0,-0.0280028002,121
pregnant,21,conservative,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.3990641711229947,3.0,3.0,3.0,72.0,-0.0280028002,121
pregnant,21,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.3990641711229947,3.0,3.0,3.0,72.0,-0.0280028002,121
pregnant,21,max_risk,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.3990641711229947,3.0,3.0,3.0,72.0,-0.0280028002,121
record,13,na,0,17,8,526,0.0,0.9850187265917603,0.0,0.9686924493554327,0.0,0.8988580750407831,0.49614452522582064,3.5,3.5,5.5,206.0,-0.0268363806,122
pregnant,13,conservative,0,21,8,118,0.0,0.9365079365079365,0.0,0.8489208633093526,0.0,1.0,0.563114134542706,3.5,3.5,5.5,206.0,-0.0268363806,122
pregnant,13,majority,0,21,0,126,0.0,1.0,0.0,0.8571428571428571,0.0,1.0,0.563114134542706,3.5,3.5,5.5,206.0,-0.0268363806,122
pregnant,13,max_risk,0,21,8,118,0.0,0.9365079365079365,0.0,0.8489208633093526,0.0,1.0,0.563114134542706,3.5,3.5,5.5,206.0,-0.0268363806,122
record,18,na,0,38,0,513,0.0,1.0,0.0,0.9310344827586207,0.0,0.8988580750407831,0.5845388324612701,5.0,5.0,5.0,444.0,-0.0268363806,122
pregnant,18,conservative,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.4928571428571429,5.0,5.0,5.0,444.0,-0.0268363806,122
pregnant,18,majority,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.4928571428571429,5.0,5.0,5.0,444.0,-0.0268363806,122
pregnant,18,max_risk,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.4928571428571429,5.0,5.0,5.0,444.0,-0.0268363806,122
record,21,na,0,4,0,547,0.0,1.0,0.0,0.9927404718693285,0.0,0.8988580750407831,0.10420475319926872,3.0,3.0,3.0,48.0,-0.0268363806,122
pregnant,21,conservative,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.15484633569739958,3.0,3.0,3.0,48.0,-0.0268363806,122
pregnant,21,majority,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.15484633569739958,3.0,3.0,3.0,48.0,-0.0268363806,122
pregnant,21,max_risk,0,6,0,141,0.0,1.0,0.0,0.9591836734693877,0.0,1.0,0.15484633569739958,3.0,3.0,3.0,48.0,-0.0268363806,122
record,13,na,0,15,0,545,0.0,1.0,0.0,0.9732142857142857,0.0,0.9017713365539453,0.4304587155963303,5.5,5.5,5.5,180.0,-0.028014503,123
pregnant,13,conservative,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.4746606334841629,5.5,5.5,5.5,180.0,-0.028014503,123
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.4746606334841629,5.5,5.5,5.5,180.0,-0.028014503,123
pregnant,13,max_risk,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.4746606334841629,5.5,5.5,5.5,180.0,-0.028014503,123
record,18,na,0,21,0,539,0.0,1.0,0.0,0.9625,0.0,0.9017713365539453,0.5713402244014488,5.5,5.5,5.5,258.0,-0.028014503,123
pregnant,18,conservative,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.4965034965034965,5.5,5.5,5.5,258.0,-0.028014503,123
pregnant,18,majority,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.4965034965034965,5.5,5.5,5.5,258.0,-0.028014503,123
pregnant,18,max_risk,0,26,0,121,0.0,1.0,0.0,0.8231292517006803,0.0,1.0,0.4965034965034965,5.5,5.5,5.5,258.0,-0.028014503,123
record,21,na,0,13,0,547,0.0,1.0,0.0,0.9767857142857143,0.0,0.9017713365539453,0.4914920545633525,3.0,3.0,3.0,156.0,-0.028014503,123
pregnant,21,conservative,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.3061728395061728,3.0,3.0,3.0,156.0,-0.028014503,123
pregnant,21,majority,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.3061728395061728,3.0,3.0,3.0,156.0,-0.028014503,123
pregnant,21,max_risk,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.3061728395061728,3.0,3.0,3.0,156.0,-0.028014503,123
record,13,na,0,23,1,524,0.0,0.9980952380952381,0.0,0.9579524680073126,0.0,0.9028006589785832,0.3490683229813665,5.5,5.5,5.5,280.0,-0.028520332,124
pregnant,13,conservative,0,20,1,126,0.0,0.9921259842519685,0.0,0.863013698630137,0.0,1.0,0.45866141732283466,5.5,5.5,5.5,280.0,-0.028520332,124
pregnant,13,majority,0,20,0,127,0.0,1.0,0.0,0.8639455782312925,0.0,1.0,0.45866141732283466,5.5,5.5,5.5,280.0,-0.028520332,124
pregnant,13,max_risk,0,20,1,126,0.0,0.9921259842519685,0.0,0.863013698630137,0.0,1.0,0.45866141732283466,5.5,5.5,5.5,280.0,-0.028520332,124
record,18,na,0,32,1,515,0.0,0.998062015503876,0.0,0.9414990859232175,0.0,0.9028006589785832,0.532703488372093,5.5,5.0,5.5,384.0,-0.028520332,124
pregnant,18,conservative,0,33,1,113,0.0,0.9912280701754386,0.0,0.773972602739726,0.0,1.0,0.5326953748006379,5.5,5.0,5.5,384.0,-0.028520332,124
pregnant,18,majority,0,33,0,114,0.0,1.0,0.0,0.7755102040816326,0.0,1.0,0.5326953748006379,5.5,5.0,5.5,384.0,-0.028520332,124
pregnant,18,max_risk,0,33,1,113,0.0,0.9912280701754386,0.0,0.773972602739726,0.0,1.0,0.5326953748006379,5.5,5.0,5.5,384.0,-0.028520332,124
record,21,na,0,8,0,540,0.0,1.0,0.0,0.9854014598540146,0.0,0.9028006589785832,0.6678240740740742,3.0,3.0,3.0,96.0,-0.028520332,124
pregnant,21,conservative,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.5563607085346216,3.0,3.0,3.0,96.0,-0.028520332,124
pregnant,21,majority,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.5563607085346216,3.0,3.0,3.0,96.0,-0.028520332,124
pregnant,21,max_risk,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.5563607085346216,3.0,3.0,3.0,96.0,-0.028520332,124
record,13,na,0,20,1,507,0.0,0.9980314960629921,0.0,0.9620493358633776,0.0,0.899488926746167,0.415255905511811,5.5,5.5,5.5,244.0,-0.026191592,125
pregnant,13,conservative,0,18,1,128,0.0,0.9922480620155039,0.0,0.8767123287671232,0.0,1.0,0.49095607235142114,5.5,5.5,5.5,244.0,-0.026191592,125
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.49095607235142114,5.5,5.5,5.5,244.0,-0.026191592,125
pregnant,13,max_risk,0,18,1,128,0.0,0.9922480620155039,0.0,0.8767123287671232,0.0,1.0,0.49095607235142114,5.5,5.5,5.5,244.0,-0.026191592,125
record,18,na,0,21,0,507,0.0,1.0,0.0,0.9602272727272727,0.0,0.899488926746167,0.6027049873203718,5.0,5.0,5.0,240.0,-0.026191592,125
pregnant,18,conservative,0,28,0,119,0.0,1.0,0.0,0.8095238095238095,0.0,1.0,0.4744897959183673,5.0,5.0,5.0,240.0,-0.026191592,125
pregnant,18,majority,0,28,0,119,0.0,1.0,0.0,0.8095238095238095,0.0,1.0,0.4744897959183673,5.0,5.0,5.0,240.0,-0.026191592,125
pregnant,18,max_risk,0,28,0,119,0.0,1.0,0.0,0.8095238095238095,0.0,1.0,0.4744897959183673,5.0,5.0,5.0,240.0,-0.026191592,125
record,21,na,0,13,0,515,0.0,1.0,0.0,0.9753787878787878,0.0,0.899488926746167,0.5300970873786408,3.0,3.0,3.0,156.0,-0.026191592,125
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,156.0,-0.026191592,125
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,156.0,-0.026191592,125
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4301825993555317,3.0,3.0,3.0,156.0,-0.026191592,125
record,13,na,0,13,2,525,0.0,0.9962049335863378,0.0,0.9758364312267658,0.0,0.8925619834710744,0.30564881039264347,5.5,5.0,5.5,166.0,-0.026855725,126
pregnant,13,conservative,0,17,2,128,0.0,0.9846153846153847,0.0,0.8827586206896552,0.0,1.0,0.5633484162895928,5.5,5.0,5.5,166.0,-0.026855725,126
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.5633484162895928,5.5,5.0,5.5,166.0,-0.026855725,126
pregnant,13,max_risk,0,17,2,128,0.0,0.9846153846153847,0.0,0.8827586206896552,0.0,1.0,0.5633484162895928,5.5,5.0,5.5,166.0,-0.026855725,126
record,18,na,0,15,1,524,0.0,0.9980952380952381,0.0,0.9721706864564007,0.0,0.8925619834710744,0.5771428571428572,5.5,5.0,5.5,189.0,-0.026855725,126
pregnant,18,conservative,0,23,1,123,0.0,0.9919354838709677,0.0,0.8424657534246576,0.0,1.0,0.4894810659186536,5.5,5.0,5.5,189.0,-0.026855725,126
pregnant,18,majority,0,23,0,124,0.0,1.0,0.0,0.8435374149659864,0.0,1.0,0.4894810659186536,5.5,5.0,5.5,189.0,-0.026855725,126
pregnant,18,max_risk,0,23,1,123,0.0,0.9919354838709677,0.0,0.8424657534246576,0.0,1.0,0.4894810659186536,5.5,5.0,5.5,189.0,-0.026855725,126
record,21,na,0,10,0,530,0.0,1.0,0.0,0.9814814814814815,0.0,0.8925619834710744,0.6269811320754717,3.0,3.0,3.0,120.0,-0.026855725,126
pregnant,21,conservative,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.4950617283950618,3.0,3.0,3.0,120.0,-0.026855725,126
pregnant,21,majority,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.4950617283950618,3.0,3.0,3.0,120.0,-0.026855725,126
pregnant,21,max_risk,0,12,0,135,0.0,1.0,0.0,0.9183673469387755,0.0,1.0,0.4950617283950618,3.0,3.0,3.0,120.0,-0.026855725,126
record,13,na,0,11,6,527,0.0,0.9887429643527205,0.0,0.9795539033457249,0.0,0.8991735537190083,0.5311274091761896,3.5,3.5,5.5,136.0,-0.0268363806,127
pregnant,13,conservative,0,16,6,125,0.0,0.9541984732824428,0.0,0.8865248226950354,0.0,1.0,0.5372137404580153,3.5,3.5,5.5,136.0,-0.0268363806,127
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.5372137404580153,3.5,3.5,5.5,136.0,-0.0268363806,127
pregnant,13,max_risk,0,16,6,125,0.0,0.9541984732824428,0.0,0.8865248226950354,0.0,1.0,0.5372137404580153,3.5,3.5,5.5,136.0,-0.0268363806,127
